Course_Code,Section,Course_Name_EN,Original_Course_Name,Teaching_in_English,Program_Year,Course_Type,Instructor_EN,Original_Index
MT114,A,All-Out Defense Education and Researching of Military- International Situations,All-Out Defense Education and Researching of Military- International Situations,False,"Military Education Office(Master Program) , First Year",Department Elective Courses,YEN.HUNG-SHIUE,1326
PL211,A,Swimming,Swimming,False,"Physical Education Office(Master Program), Second Year",,,1327
PL212,A,Volleyball,Volleyball,False,"Physical Education Office(Master Program), Second Year",,S.F. Lee,1328
PL212,B,Volleyball,Volleyball,False,"Physical Education Office(Master Program), Second Year",,S.F. Lee,1329
PL212,C,Volleyball,Volleyball,False,"Physical Education Office(Master Program), Second Year",,S.F. Lee,1330
PL212,D,Volleyball,Volleyball,False,"Physical Education Office(Master Program), Second Year",,S.F. Lee,1331
PL212,E,Volleyball,Volleyball,False,"Physical Education Office(Master Program), Second Year",,S.F. Lee,1332
PL213,A,Woodball,Woodball,False,"Physical Education Office(Master Program), Second Year",,Fu-Hsiang Lee,1333
PL213,B,Woodball,Woodball,False,"Physical Education Office(Master Program), Second Year",,Fu-Hsiang Lee,1334
PL213,C,Woodball,Woodball,False,"Physical Education Office(Master Program), Second Year",,Fu-Hsiang Lee,1335
PL215,A,Tennis,Tennis,False,"Physical Education Office(Master Program), Second Year",,Ying-Wan Chuang,1336
PL215,B,Tennis,Tennis,False,"Physical Education Office(Master Program), Second Year",,Ying-Wan Chuang,1337
PL219,A,Table Tennis,Table Tennis,False,"Physical Education Office(Master Program), Second Year",,Lu-Sheng Chen,1338
PL219,B,Table Tennis,Table Tennis,False,"Physical Education Office(Master Program), Second Year",,Lu-Sheng Chen,1339
PL219,C,Table Tennis,Table Tennis,False,"Physical Education Office(Master Program), Second Year",,"PO-TENG,HUANG",1340
PL221,A,Bowling,Bowling,False,"Physical Education Office(Master Program), Second Year",,Shu-Jen Chen,1341
PL221,B,Bowling,Bowling,False,"Physical Education Office(Master Program), Second Year",,Shu-Jen Chen,1342
PL221,C,Bowling,Bowling,False,"Physical Education Office(Master Program), Second Year",,Shu-Jen Chen,1343
PL221,D,Bowling,Bowling,False,"Physical Education Office(Master Program), Second Year",,Shu-Jen Chen,1344
PL223,A,Cycling,Cycling,False,"Physical Education Office(Master Program), Second Year",,Fu-Hsiang Lee,1345
PL223,B,Cycling,Cycling,False,"Physical Education Office(Master Program), Second Year",,Fu-Hsiang Lee,1346
PL224,A,Basketball,Basketball,False,"Physical Education Office(Master Program), Second Year",,Wen-Shan Yu,1347
PL224,B,Basketball,Basketball,False,"Physical Education Office(Master Program), Second Year",,Wen-Shan Yu,1348
PL225,A,Badminton,Badminton,False,"Physical Education Office(Master Program), Second Year",,Ching-Hung Lin,1349
PL225,B,Badminton,Badminton,False,"Physical Education Office(Master Program), Second Year",,Ching-Hung Lin,1350
PL225,C,Badminton,Badminton,False,"Physical Education Office(Master Program), Second Year",,Ching-Hung Lin,1351
PL225,D,Badminton,Badminton,False,"Physical Education Office(Master Program), Second Year",,Ching-Hung Lin,1352
PL225,E,Badminton,Badminton,False,"Physical Education Office(Master Program), Second Year",,Ching-Hung Lin,1353
PL225,F,Badminton,Badminton,False,"Physical Education Office(Master Program), Second Year",,CHIU HSIEN-HSIANG,1354
PL225,G,Badminton,Badminton,False,"Physical Education Office(Master Program), Second Year",,CHIU HSIEN-HSIANG,1355
PL331,B,School Sport Team Training,School Sport Team Training,False,"Physical Education Office(Master Program), Second Year",,S.F. Lee,1356
PL331,D,School Sport Team Training,School Sport Team Training,False,"Physical Education Office(Master Program), Second Year",,Ching-Hui Lin,1357
PL331,E,School Sport Team Training,School Sport Team Training,False,"Physical Education Office(Master Program), Second Year",,Ching-Hung Lin,1358
PL331,F,School Sport Team Training,School Sport Team Training,False,"Physical Education Office(Master Program), Second Year",,Ying-Wan Chuang,1359
PL331,H,School Sport Team Training,School Sport Team Training,False,"Physical Education Office(Master Program), Second Year",,Shu-Jen Chen,1360
PL331,I,School Sport Team Training,School Sport Team Training,False,"Physical Education Office(Master Program), Second Year",,Wen-Shan Yu,1361
PL334,A,Free Weight Exercise,Free Weight Exercise,False,"Physical Education Office(Master Program), Second Year",,"TSENG,YU-JU",1362
PL334,B,Free Weight Exercise,Free Weight Exercise,False,"Physical Education Office(Master Program), Second Year",,Lu-Sheng Chen,1363
PL334,C,Free Weight Exercise,Free Weight Exercise,False,"Physical Education Office(Master Program), Second Year",,Lu-Sheng Chen,1364
PL334,D,Free Weight Exercise,Free Weight Exercise,False,"Physical Education Office(Master Program), Second Year",,Ching-Hui Lin,1365
PL334,E,Free Weight Exercise,Free Weight Exercise,False,"Physical Education Office(Master Program), Second Year",,Lu-Sheng Chen,1366
PL335,A,Yoya Fitness,Yoya Fitness,False,"Physical Education Office(Master Program), Second Year",,"Chang,Chieh",1367
PL335,B,Yoya Fitness,Yoya Fitness,False,"Physical Education Office(Master Program), Second Year",,"Chang,Chieh",1368
PL336,A,KENDO,KENDO,False,"Physical Education Office(Master Program), Second Year",,Cheng-Wen Wu,1369
PL336,B,KENDO,KENDO,False,"Physical Education Office(Master Program), Second Year",,Cheng-Wen Wu,1370
PL336,C,KENDO,KENDO,False,"Physical Education Office(Master Program), Second Year",,Cheng-Wen Wu,1371
PL337,A,Pickleball,Pickleball,False,"Physical Education Office(Master Program), Second Year",,Ying-Wan Chuang,1372
PL337,B,Pickleball,Pickleball,False,"Physical Education Office(Master Program), Second Year",,Ying-Wan Chuang,1373
PL337,C,Pickleball,Pickleball,False,"Physical Education Office(Master Program), Second Year",,Ching-Hui Lin,1374
PL338,A,Popular Aerobic Dance,Popular Aerobic Dance,False,"Physical Education Office(Master Program), Second Year",,,1375
PL338,B,Popular Aerobic Dance,Popular Aerobic Dance,False,"Physical Education Office(Master Program), Second Year",,,1376
EL170,A,Mandarin ChineseI,Mandarin ChineseI,False,"International Language and Culture Center(Master Program) , First Year",,,1377
EL170,B,Mandarin ChineseI,Mandarin ChineseI,False,"International Language and Culture Center(Master Program) , First Year",,,1378
EL170,C,Mandarin ChineseI,Mandarin ChineseI,False,"International Language and Culture Center(Master Program) , First Year",,"CHENG,HSIU-PIN",1379
EL170,D,Mandarin ChineseI,Mandarin ChineseI,False,"International Language and Culture Center(Master Program) , First Year",,"Wen-Fang,Lin",1380
EL171,A,Mandarin ChineseII,Mandarin ChineseII,False,"International Language and Culture Center(Master Program) , First Year",,,1381
EL171,B,Mandarin ChineseII,Mandarin ChineseII,False,"International Language and Culture Center(Master Program) , First Year",,"CHENG,HSIU-PIN",1382
EL171,C,Mandarin ChineseII,Mandarin ChineseII,False,"International Language and Culture Center(Master Program) , First Year",,"Wen-Fang,Lin",1383
EL270,A,Mandarin ChineseIII,Mandarin ChineseIII,False,"International Language and Culture Center(Master Program) , First Year",,,1384
EL271,A,Mandarin ChineseIV,Mandarin ChineseIV,False,"International Language and Culture Center(Master Program) , First Year",,,1385
EL372,A,Chinese Proficiency Test,Chinese Proficiency Test,False,"International Language and Culture Center(Master Program) , First Year",,"Wen-Fang,Lin",1386
EL372,B,Chinese Proficiency Test,Chinese Proficiency Test,False,"International Language and Culture Center(Master Program) , First Year",,"Wen-Fang,Lin",1387
EL373,A,Advanced Mandarin Conversation,Advanced Mandarin Conversation,False,"International Language and Culture Center(Master Program) , First Year",Department Elective Courses,"Wen-Fang,Lin",1388
EL374,A,Advanced Mandarin Readings,Advanced Mandarin Readings,False,"International Language and Culture Center(Master Program) , First Year",Department Elective Courses,"Wen-Fang,Lin",1389
EL375,C,Chinese Proficiency Test,Chinese Proficiency Test,False,"International Language and Culture Center(Master Program) , First Year",,"Wen-Fang,Lin",1390
EL419,A1,Advanced EnglishI,Advanced EnglishI,False,"International Language and Culture Center(Master Program) , First Year",,"Yang-Lin,Cheng",1391
EL419,A2,Advanced EnglishI,Advanced EnglishI,False,"International Language and Culture Center(Master Program) , First Year",,"Shu-Chin,Ni",1392
EL419,E1,Advanced EnglishI,Advanced EnglishI,False,"International Language and Culture Center(Master Program) , First Year",,"Yu,Ying,Zhuang",1393
EL419,E2,Advanced EnglishI,Advanced EnglishI,False,"International Language and Culture Center(Master Program) , First Year",,"Li-Fang,Liang",1394
EL429,E,English Oral InterpretationI,English Oral InterpretationI,False,"International Language and Culture Center(Master Program) , First Year",,Chung-Chien Karen Chang,1395
EL431,A,English TranslationI,English TranslationI,False,"International Language and Culture Center(Master Program) , First Year",,Chung-Chien Karen Chang,1396
LC201,A1,EnglishII: Freshmen English ; advanced-level Teaching in English 寰宇文化微學程,EnglishII: Freshmen English ; advanced-level *Teaching in English *寰宇文化微學程,True,"International Language and Culture Center(Master Program) , First Year",,Rolf Zapparoli-Manzoni,1397
LC201,A2,EnglishII: Freshmen English ; advanced-level Teaching in English 寰宇文化微學程,EnglishII: Freshmen English ; advanced-level *Teaching in English *寰宇文化微學程,True,"International Language and Culture Center(Master Program) , First Year",,MARIA ANGELA BAUTISTA DIAZ,1398
LC201,B2,EnglishII: Freshmen English ; advanced-level 寰宇文化微學程,EnglishII: Freshmen English ; advanced-level *寰宇文化微學程,False,"International Language and Culture Center(Master Program) , First Year",,,1399
LC201,D1,EnglishII: Freshmen English ; advanced-level 寰宇文化微學程,EnglishII: Freshmen English ; advanced-level *寰宇文化微學程,False,"International Language and Culture Center(Master Program) , First Year",,Jeff Lyu,1400
